"","id","URM","URM2","day0","day","homeavoid.x","curraffect","e.excited","e.enthus","e.nerv","e.fear","e.hostile","e.uncertain","e.calm","e.peace","e.indiff","e.homesick","e.guilty","e.happy","e.shame","e.slug","e.sleepy","e.proud","neg.m.x","pos.m.x","er.accept","er.distractbusy","er.rumin","er.prob","er.socsupp","er.benfind","er.conseq","er.selfblame","er.otherblame","er.posfocus","er.beh","er.savor","er.perspect","er.distractonline","er.suppress1","er.suppress2","er.avoid","iof.day","WUcon_hrs","WUcon_mode","WUcon_mode_txt","WUcon_mode_3","WUcon_mode_4","WUcon_mode_5","WUcon_mode_5_txt","famcon","fambff_modes_1","fambff_modes_2","fambff_modes_3","fambff_modes_4","fambff_modes_5","fambff_modes_5_txt","famcon_me","me_famcon","interact","express","suppress","avoid.home","avoid.h_acad","avoid.h_soc","avoid.h_money","avoid.college","avoid.c_acad","avoid.c_soc","avoid.c_money","firstgen","gender","iof.day.y","neg.m.y","pos.m.y","homeavoid.y","er.avoid.y","filter_$","min","missincases","completecases","complete","iof.x.pc","duration.exp","duration","StartDate","EndDate","Date_analysis"
"881",127,0,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,3.25,1.83333333333333,1.5,1,0,1,1,0,0,NA,NA,NA,"","",""
"882",127,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,3.25,1.83333333333333,1.5,1,0,1,1,0,0,NA,NA,NA,"","",""
"883",128,0,0,0,1,2,7,4,3,3,1,1,2,3,3,2,1,1,5,2,2,4,3,1.875,3.5,2,3,3,2,2,3,1,4,1,4,4,2,1,3,3,3,2,4,4,1,NA,1,NA,NA,"",0.5,NA,NA,1,1,NA,"",0.25,0.5,1,2,4,2,2,3,1,2,2,1,1,0,1,4,1.875,3.5,2,2,1,1,0,1,0,0.8,1,413,"4/24/2017 22:23","4/24/2017 22:30","Monday, April 24th"
"884",128,0,0,1,2,2.25,3,3,2,5,3,3,4,2,2,2,2,1,4,2,3,4,2,2.875,2.5,3,4,4,3,2,1,1,3,1,2,2,2,2,3,3,1,1,2,3,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,3,3,2,1,1,2,3,1,0,1,4,1.875,3.5,2,2,0,1,0,1,0,-1.2,1,243,"4/25/2017 17:47","4/25/2017 17:51","Tuesday, April 25th"
"885",128,0,0,2,3,3,5,3,3,4,3,3,4,2,2,3,3,1,3,2,3,4,3,2.875,2.66666666666667,3,4,4,3,2,1,3,3,2,3,3,2,2,4,4,2,2,4,1.5,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.25,0,1,3,3,3,4,4,1,2,3,3,1,0,1,4,1.875,3.5,2,2,0,1,0,1,0,0.8,1,236,"4/26/2017 17:07","4/26/2017 17:10","Wednesday, April 26th"
"886",128,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.875,3.5,2,2,0,1,1,0,0,NA,NA,NA,"","",""
"887",128,0,0,4,5,3.75,3,3,3,4,3,2,4,2,2,3,4,1,3,2,4,4,2,3,2.5,2,4,4,2,2,2,2,2,1,3,3,2,3,4,3,1,3,3,5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,2,4,5,5,1,2,4,3,1,0,1,4,1.875,3.5,2,2,0,1,0,1,0,-0.2,1,468,"4/28/2017 20:03","4/28/2017 20:11","Friday, April 28th"
"888",128,0,0,5,6,2.75,7,4,3,3,3,1,2,4,4,2,1,2,4,1,2,3,3,2,3.66666666666667,3,3,2,2,3,2,2,2,1,3,3,4,3,3,1,2,2,3,5,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,3,4,3,1,2,3,3,1,0,1,4,1.875,3.5,2,2,0,1,0,1,0,-0.2,1,307,"4/29/2017 18:05","4/29/2017 18:10","Saturday, April 29th"
"889",128,0,0,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.875,3.5,2,2,0,1,1,0,0,NA,NA,NA,"","",""
"890",129,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"891",129,1,1,1,2,1,7,4,4,2,1,1,2,3,3,1,1,1,4,1,2,3,5,1.5,3.83333333333333,4,4,4,5,1,3,3,1,1,5,2,5,5,4,3,4,2,6,8,1,NA,1,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,1,1,1,1,1,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,420,"4/25/2017 21:51","4/25/2017 21:58","Tuesday, April 25th"
"892",129,1,1,2,3,1,8,3,2,1,4,3,5,1,1,1,1,2,2,2,4,3,3,2.5,2,4,2,4,4,3,2,3,4,3,4,2,2,3,3,3,2,3,6,4,1,1,NA,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,3,1,2,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,450,"4/26/2017 22:08","4/26/2017 22:16","Wednesday, April 26th"
"893",129,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"894",129,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"895",129,1,1,5,6,1,8,4,4,1,1,2,1,3,3,1,1,1,4,1,2,4,2,1.625,3.33333333333333,4,2,1,4,4,4,3,2,1,4,3,5,4,3,1,3,1,6,2,1,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,2,4,1,1,1,1,2,2,2,2,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,409,"4/29/2017 20:13","4/29/2017 20:20","Saturday, April 29th"
"896",129,1,1,6,7,2,8,4,3,5,4,2,5,3,2,1,1,2,4,1,3,3,3,2.625,3.16666666666667,2,4,5,3,2,4,3,1,1,4,1,5,4,2,2,3,2,6,0,1,NA,1,1,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,2,2,2,2,2,1,1,1,1,0,1,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,266,"4/30/2017 23:04","4/30/2017 23:08","Sunday, April 30th"
"897",130,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,1,1,1,0,0,NA,NA,NA,"","",""
"898",130,0,1,1,2,3.5,6,3,2,1,1,1,3,4,4,1,1,1,4,1,4,4,1,1.75,3,4,4,3,2,4,3,4,3,2,4,4,2,3,2,4,3,3,2,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,1,5,2,4,4,4,1,1,1,3,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,188,"4/25/2017 17:04","4/25/2017 17:07","Tuesday, April 25th"
"899",130,0,1,2,3,1.75,NA,3,3,2,1,1,2,2,4,2,2,1,3,1,2,1,1,1.375,2.66666666666667,3,3,1,1,1,1,2,1,1,1,2,1,2,4,4,2,1,2,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,2,2,1,3,2,2,1,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,124,"4/26/2017 19:05","4/26/2017 19:07","Wednesday, April 26th"
"900",130,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"901",130,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"902",130,0,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,"","",""
"903",130,0,1,6,7,3.5,7,4,4,2,1,1,1,4,4,1,1,1,4,2,2,1,1,1.375,3.5,3,2,2,3,3,4,3,5,2,3,3,4,3,2,3,4,2,2,6,1,NA,1,NA,NA,"",1,NA,NA,1,NA,NA,"",1,0,1,1,4,3,3,4,4,3,2,1,1,0,2,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,194,"5/1/2017 1:57","5/1/2017 2:00","Sunday, April 30th"
"904",131,0,0,0,1,1,NA,4,3,3,3,2,3,3,3,3,4,2,3,3,3,4,3,3,3.16666666666667,4,1,2,3,4,1,1,1,1,3,3,3,4,1,1,1,1,5,5,1,1,1,1,NA,"",2,NA,NA,NA,1,NA,"",0,2,1,2,3,1,1,1,1,1,1,2,1,0,1,5,3,3.16666666666667,1,1,1,1,0,1,0,0.8,1,385,"4/24/2017 20:38","4/24/2017 20:45","Monday, April 24th"
"905",131,0,0,1,2,1,4,2,3,3,1,1,3,2,1,3,2,1,4,1,4,4,3,2.125,2.5,3,1,1,3,5,2,5,1,1,2,1,3,2,5,1,3,1,4,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0,0.45,1,3,4,1,1,1,1,1,1,1,1,0,1,5,3,3.16666666666667,1,1,0,1,0,1,0,-0.2,1,277,"4/25/2017 17:48","4/25/2017 17:53","Tuesday, April 25th"
"906",131,0,0,2,3,1,NA,1,1,3,1,3,2,2,4,2,4,1,1,1,5,5,1,2.875,1.66666666666667,3,5,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,NA,NA,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,4,1,1,1,1,1,1,1,1,0,1,5,3,3.16666666666667,1,1,0,1,1,0,0,NA,1,186,"4/26/2017 17:04","4/26/2017 17:07","Wednesday, April 26th"
"907",131,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,3,3.16666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"908",131,0,0,4,5,1,NA,3,3,2,3,4,1,4,3,3,1,1,4,1,5,5,3,2.75,3.33333333333333,5,5,1,1,5,5,5,5,5,1,5,3,3,5,5,3,1,3,5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,1,1,1,1,3,3,3,3,0,1,5,3,3.16666666666667,1,1,0,1,0,1,0,-1.2,1,140,"4/28/2017 19:09","4/28/2017 19:11","Friday, April 28th"
"909",131,0,0,5,6,1,NA,4,2,2,3,1,3,5,2,3,5,4,1,2,5,5,3,3.375,2.83333333333333,1,4,1,4,5,1,3,4,5,3,5,5,1,5,5,1,1,5,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,1,1,1,1,1,1,1,1,0,1,5,3,3.16666666666667,1,1,0,1,0,1,0,0.8,1,142,"4/29/2017 17:59","4/29/2017 18:02","Saturday, April 29th"
"910",131,0,0,6,7,1,7,3,3,3,3,3,3,4,5,3,5,3,3,4,4,5,4,3.75,3.66666666666667,5,4,1,4,4,4,4,4,5,1,5,3,2,4,4,1,1,4,3,1,1,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0,0.5,1,3,3,1,1,1,1,1,1,1,1,0,1,5,3,3.16666666666667,1,1,0,1,0,1,0,-0.2,1,170,"4/30/2017 17:07","4/30/2017 17:10","Sunday, April 30th"
"911",132,0,1,0,1,2.5,7,2,4,2,2,1,2,2,2,1,4,1,3,1,2,2,2,1.875,2.5,3,5,2,2,3,3,2,2,3,2,3,3,3,4,3,2,4,6,0,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,"",0,1,0,NA,NA,2,3,2,3,2,2,2,2,0,1,6,1.875,2.5,2.5,4,1,1,0,1,0,0.666666666666667,1,142,"4/24/2017 18:23","4/24/2017 18:25","Monday, April 24th"
"912",132,0,1,1,2,2,NA,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1.625,1.83333333333333,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,2,2,2,2,2,2,2,2,0,1,6,1.875,2.5,2.5,4,0,1,0,1,0,-0.333333333333333,0,61,"4/25/2017 17:07","4/25/2017 17:08","Tuesday, April 25th"
"913",132,0,1,2,3,3,NA,2,2,3,2,2,3,2,2,2,2,2,2,3,2,3,2,2.375,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,5,0,NA,NA,NA,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,0,NA,NA,3,3,3,3,3,3,3,3,0,1,6,1.875,2.5,2.5,4,0,1,0,1,0,-0.333333333333333,0,63,"4/26/2017 17:07","4/26/2017 17:08","Wednesday, April 26th"
"914",132,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.875,2.5,2.5,4,0,1,1,0,0,NA,NA,NA,"","",""
"915",132,0,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.875,2.5,2.5,4,0,1,1,0,0,NA,NA,NA,"","",""
"916",132,0,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.875,2.5,2.5,4,0,1,1,0,0,NA,NA,NA,"","",""
"917",132,0,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,6,1.875,2.5,2.5,4,0,1,1,0,0,NA,NA,NA,"","",""
"918",133,0,0,0,1,1,7,3,3,2,1,1,1,3,3,1,1,1,4,1,2,3,3,1.5,3.16666666666667,3,1,1,3,2,2,2,1,1,3,2,2,3,2,1,2,1,4,0.5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0.1,0.4,1,3,4,1,1,1,1,1,1,1,1,0,1,4,1.5,3.16666666666667,1,1,1,1,0,1,0,0.333333333333333,1,166,"4/24/2017 17:04","4/24/2017 17:07","Monday, April 24th"
"919",133,0,0,1,2,1,NA,1,1,1,1,1,1,3,3,2,1,1,2,1,5,5,1,2,1.83333333333333,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,1,1,1,1,0,1,4,1.5,3.16666666666667,1,1,0,1,0,1,0,0.333333333333333,0,118,"4/25/2017 17:03","4/25/2017 17:05","Tuesday, April 25th"
"920",133,0,0,2,3,1.25,NA,3,3,2,1,1,1,3,3,1,1,1,4,1,2,2,4,1.375,3.33333333333333,3,2,2,2,3,3,2,1,1,3,3,3,3,2,3,2,1,4,2,1,NA,1,NA,NA,"",1,NA,NA,NA,1,NA,"",0,1,1,2,3,1,1,1,2,1,1,1,2,0,1,4,1.5,3.16666666666667,1,1,0,1,0,1,0,0.333333333333333,1,292,"4/26/2017 22:34","4/26/2017 22:39","Wednesday, April 26th"
"921",133,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,1.5,3.16666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"922",133,0,0,4,5,1,3,3,3,1,1,2,1,4,4,1,1,1,3,1,2,2,3,1.375,3.33333333333333,3,3,2,2,2,1,2,1,1,2,1,2,2,2,3,3,2,3,0.5,1,NA,1,NA,NA,"",0.5,NA,NA,NA,1,NA,"",0,0.5,1,3,4,1,1,1,1,1,1,2,2,0,1,4,1.5,3.16666666666667,1,1,0,1,0,1,0,-0.666666666666667,1,227,"4/28/2017 17:08","4/28/2017 17:12","Friday, April 28th"
"923",133,0,0,5,6,1,8,4,4,2,1,1,2,3,3,1,1,1,3,1,1,1,3,1.125,3.33333333333333,4,3,5,4,5,4,4,1,1,4,3,3,3,2,1,3,1,4,3,1,NA,1,NA,NA,"",0.5,NA,NA,1,1,NA,"",0,0.5,1,1,4,1,1,1,1,1,1,1,1,0,1,4,1.5,3.16666666666667,1,1,0,1,0,1,0,0.333333333333333,1,439,"4/29/2017 17:01","4/29/2017 17:08","Saturday, April 29th"
"924",133,0,0,6,7,1,NA,3,3,1,1,1,1,3,3,1,2,2,3,2,1,1,2,1.375,2.83333333333333,3,2,3,2,2,2,3,2,3,3,4,2,3,2,2,3,2,3,3,1,NA,1,NA,NA,"",1,NA,NA,1,1,NA,"",0.5,0.5,1,3,3,1,1,1,1,1,1,2,2,0,1,4,1.5,3.16666666666667,1,1,0,1,0,1,0,-0.666666666666667,0,950,"4/30/2017 23:13","4/30/2017 23:29","Sunday, April 30th"
"925",134,1,1,0,1,1,4,4,4,4,2,4,3,2,2,2,1,1,5,3,1,5,5,2.625,3.66666666666667,2,4,4,2,2,4,3,1,2,3,4,4,3,3,5,4,1,4,4,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,1,1,1,1,1,3,1,3,1,0,1,4,2.625,3.66666666666667,1,1,1,1,0,1,0,0,1,393,"4/24/2017 22:20","4/24/2017 22:27","Monday, April 24th"
"926",134,1,1,1,2,1,3,2,2,3,2,2,4,3,2,3,1,2,2,3,3,1,1,2.125,2,2,4,4,3,1,4,4,4,1,2,1,4,4,4,5,4,3,4,3,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0.15,0,1,4,2,1,1,1,1,2,2,4,1,0,1,4,2.625,3.66666666666667,1,1,0,1,0,1,0,0,1,238,"4/25/2017 17:52","4/25/2017 17:56","Tuesday, April 25th"
"927",134,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2.625,3.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"928",134,1,1,3,4,1,7,4,4,3,3,1,3,4,4,2,4,1,4,2,2,5,4,2.625,4,3,4,4,5,2,4,2,2,3,4,4,4,4,3,2,4,2,4,6,1,NA,1,NA,NA,"",0.5,NA,NA,NA,NA,NA,"",NA,NA,1,3,3,1,1,1,1,2,3,3,1,0,1,4,2.625,3.66666666666667,1,1,0,1,0,1,0,0,1,181,"4/27/2017 18:21","4/27/2017 18:24","Thursday, April 27th"
"929",134,1,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2.625,3.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"930",134,1,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2.625,3.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"931",134,1,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,2.625,3.66666666666667,1,1,0,1,1,0,0,NA,NA,NA,"","",""
"932",136,NA,NA,0,1,1.75,7,3,3,1,1,1,2,3,2,2,1,2,4,1,5,5,5,2.125,3.33333333333333,4,3,1,2,4,2,1,1,1,2,4,3,1,5,1,1,2,7,3,1,NA,1,NA,NA,"",4,1,NA,1,1,NA,"",1,3,1,2,5,1,2,1,3,2,1,1,3,NA,NA,7,2.125,3.33333333333333,1.75,2,1,1,0,1,1,0.428571428571429,1,219,"4/10/2017 17:05","4/10/2017 17:09","Monday, April 10th"
"933",136,NA,NA,1,2,1,9,4,4,1,1,1,1,4,3,1,1,3,5,2,2,1,5,1.5,4.16666666666667,3,2,1,1,2,2,1,1,1,3,3,4,2,3,1,1,1,7,3,1,NA,1,NA,NA,"",0.5,NA,NA,1,NA,NA,"",0,0.5,1,2,5,1,1,1,1,1,1,1,1,NA,NA,7,2.125,3.33333333333333,1.75,2,0,1,0,1,1,0.428571428571429,1,223,"4/11/2017 17:40","4/11/2017 17:44","Tuesday, April 11th"
"934",136,NA,NA,2,3,1.75,9,3,5,1,1,1,1,4,3,1,1,1,5,1,1,2,5,1.125,4.16666666666667,5,4,1,2,3,2,1,1,1,3,4,5,2,4,1,1,2,7,5,1,NA,1,NA,NA,"",2,NA,NA,NA,1,NA,"",1,1,1,1,5,1,2,1,3,1,2,1,4,NA,NA,7,2.125,3.33333333333333,1.75,2,0,1,0,1,1,0.428571428571429,1,270,"4/13/2017 10:21","4/13/2017 10:26","Wednesda, April 12th"
"935",136,NA,NA,3,4,1,9,5,5,1,1,1,1,4,4,1,1,1,5,1,1,1,4,1,4.5,4,2,1,1,4,2,2,1,1,4,5,5,1,2,1,2,1,7,5,1,NA,1,NA,NA,"",1,NA,NA,NA,1,NA,"",0,1,1,1,5,1,1,1,1,1,1,1,1,NA,NA,7,2.125,3.33333333333333,1.75,2,0,1,0,1,1,0.428571428571429,1,243,"4/13/2017 18:17","4/13/2017 18:21","Thursday, April 13th"
